INTEGRATED_NAME,ADDRESS,AREA,TREES_KIND,TREE_NAME,CONIFEROUS_DECIDUOUS,EVERGREEN_DECIDUOUS,SIZE_STRUCTURE,FLOWER_FRUIT,FLOWER,SEASON
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",메타세쿼이아,침엽수,낙엽수,교목,,X,X
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",느티나무,활엽수,낙엽수,교목,,여름,X
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",뽕나무,활엽수,낙엽수,교목,열매수,봄,여름
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",산수유,활엽수,낙엽수,관목,화목/열매수,봄,가을
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",소나무,침엽수,상록수,교목,,X,X
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",은행나무,침엽수,낙엽수,교목,,봄,가을
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",산딸나무,활엽수,낙엽수,관목,화목/열매수,봄,가을
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",오동나무,활엽수,낙엽수,교목,,봄,X
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",잣나무,침엽수,상록수,교목,,X,X
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",목련,활엽수,낙엽수,교목,화목,봄,X
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",단풍나무,활엽수,낙엽수,교목,,봄,가을
우산각어린이공원,"서울특별시 동대문구 신설동 109-4",5294.2,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 느티나무 벚나무 메타세쿼이아 오동나무 측백나무 살구나무 자두나무 주목 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
안골어린이공원,"서울특별시 동대문구 장안동 402",1652.3,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 측백나무 전나무 ",전나무,침엽수,상록수,교목,,X,X
안골어린이공원,"서울특별시 동대문구 장안동 402",1652.3,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 측백나무 전나무 ",측백나무,침엽수,상록수,관목,,X,X
안골어린이공원,"서울특별시 동대문구 장안동 402",1652.3,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 측백나무 전나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
안골어린이공원,"서울특별시 동대문구 장안동 402",1652.3,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 측백나무 전나무 ",산수유,활엽수,낙엽수,관목,화목/열매수,봄,가을
안골어린이공원,"서울특별시 동대문구 장안동 402",1652.3,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 측백나무 전나무 ",소나무,침엽수,상록수,교목,,X,X
안골어린이공원,"서울특별시 동대문구 장안동 402",1652.3,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 측백나무 전나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
안골어린이공원,"서울특별시 동대문구 장안동 402",1652.3,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 측백나무 전나무 ",잣나무,침엽수,상록수,교목,,X,X
안골어린이공원,"서울특별시 동대문구 장안동 402",1652.3,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 측백나무 전나무 ",단풍나무,활엽수,낙엽수,교목,,봄,가을
장일어린이공원,"서울특별시 동대문구 장안동 164-1",992,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 벚나무 살구나무 복숭아나무 ",복숭아나무,활엽수,낙엽수,교목,열매수,봄,여름
장일어린이공원,"서울특별시 동대문구 장안동 164-1",992,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 벚나무 살구나무 복숭아나무 ",살구나무,활엽수,낙엽수,교목,열매수,봄,여름
장일어린이공원,"서울특별시 동대문구 장안동 164-1",992,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 벚나무 살구나무 복숭아나무 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
장일어린이공원,"서울특별시 동대문구 장안동 164-1",992,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 벚나무 살구나무 복숭아나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
장일어린이공원,"서울특별시 동대문구 장안동 164-1",992,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 벚나무 살구나무 복숭아나무 ",산수유,활엽수,낙엽수,관목,화목/열매수,봄,가을
장일어린이공원,"서울특별시 동대문구 장안동 164-1",992,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 벚나무 살구나무 복숭아나무 ",소나무,침엽수,상록수,교목,,X,X
장일어린이공원,"서울특별시 동대문구 장안동 164-1",992,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 벚나무 살구나무 복숭아나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
장일어린이공원,"서울특별시 동대문구 장안동 164-1",992,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 벚나무 살구나무 복숭아나무 ",잣나무,침엽수,상록수,교목,,X,X
장일어린이공원,"서울특별시 동대문구 장안동 164-1",992,"단풍나무 잣나무 은행나무 소나무 산수유 느티나무 벚나무 살구나무 복숭아나무 ",단풍나무,활엽수,낙엽수,교목,,봄,가을
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",중국단풍,활엽수,낙엽수,교목,,봄,가을
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",살구나무,활엽수,낙엽수,교목,열매수,봄,여름
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",칠엽수,활엽수,낙엽수,교목,,봄,X
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",모감주나무,활엽수,낙엽수,교목,,봄,X
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",느티나무,활엽수,낙엽수,교목,,여름,X
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",향나무,침엽수,상록수,관목,,X,X
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",뽕나무,활엽수,낙엽수,교목,열매수,봄,여름
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",산수유,활엽수,낙엽수,관목,화목/열매수,봄,가을
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",소나무,침엽수,상록수,교목,,X,X
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",은행나무,침엽수,낙엽수,교목,,봄,가을
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",산딸나무,활엽수,낙엽수,관목,화목/열매수,봄,가을
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",오동나무,활엽수,낙엽수,교목,,봄,X
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",잣나무,침엽수,상록수,교목,,X,X
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",목련,활엽수,낙엽수,교목,화목,봄,X
미나리어린이공원,"서울특별시 동대문구 장안동 449",1636.3,"양버즘나무 단풍나무 목련 잣나무 산딸나무 은행나무 소나무 산수유 뽕나무 향나무 느티나무 벚나무 모감주나무 오동나무 칠엽수 살구나무 중국단풍 ",단풍나무,활엽수,낙엽수,교목,,봄,가을
